ensembl_gene_id,removed,entrezgene_id,hgnc_symbol,gene_biotype,chromosome_name,start_position,end_position
ENSG00000252549,not protein coding,NA,RNU6-759P,snRNA,20,35647328,35647430
ENSG00000225357,not protein coding,NA,RPF2P1,processed_pseudogene,20,35752814,35753719
ENSG00000283527,not protein coding,NA,,snRNA,20,35769785,35769867
ENSG00000234274,not protein coding,NA,COX7BP2,processed_pseudogene,20,35850674,35850915
ENSG00000199676,not protein coding,NA,,misc_RNA,20,35853252,35853364
ENSG00000219608,not protein coding,NA,HIGD1AP16,processed_pseudogene,20,35878476,35878733
ENSG00000201221,not protein coding,NA,RNU4-40P,snRNA,20,35887659,35887801
ENSG00000207053,not protein coding,NA,RNU6-937P,snRNA,20,35928570,35928675
ENSG00000260032,not protein coding,647979,NORAD,lncRNA,20,36045618,36051018
ENSG00000234139,not protein coding,NA,,lncRNA,20,36051491,36085703
ENSG00000277235,not protein coding,NA,,lncRNA,20,36064243,36064563
ENSG00000231470,not protein coding,NA,HMGB3P2,processed_pseudogene,20,36076018,36076601
ENSG00000237063,not protein coding,NA,,lncRNA,20,36086252,36088192
ENSG00000232406,not protein coding,NA,EPB41L1-AS1,lncRNA,20,36147281,36155760
ENSG00000278035,not protein coding,NA,,lncRNA,20,36233851,36234297
ENSG00000232907,not protein coding,101926987,DLGAP4-AS1,lncRNA,20,36507702,36573391
ENSG00000273986,not protein coding,NA,,misc_RNA,20,36561237,36561530
ENSG00000259399,rare,100527943,TGIF2-RAB5IF,protein_coding,20,36574553,36612384
ENSG00000227688,not protein coding,NA,HNRNPA3P2,unprocessed_pseudogene,20,36620403,36621423
ENSG00000202255,not protein coding,NA,,misc_RNA,20,36668559,36668670
ENSG00000242509,not protein coding,NA,RN7SL156P,misc_RNA,20,36870099,36870402
ENSG00000231241,not protein coding,NA,RPS3AP3,processed_pseudogene,20,37021743,37021984
ENSG00000226144,not protein coding,NA,RPS27AP3,processed_pseudogene,20,37049254,37049707
ENSG00000269846,not protein coding,NA,,lncRNA,20,37095785,37097178
ENSG00000236159,not protein coding,NA,,processed_pseudogene,20,37165774,37166312
ENSG00000118702,rare,2691,GHRH,protein_coding,20,37251086,37261819
ENSG00000286240,not protein coding,NA,,lncRNA,20,37338886,37344109
ENSG00000213979,not protein coding,NA,RPL7AP14,processed_pseudogene,20,37444733,37445534
ENSG00000276603,not protein coding,NA,,lncRNA,20,37526642,37527060
ENSG00000235044,not protein coding,NA,PPIAP3,processed_pseudogene,20,37530039,37530543
ENSG00000274469,not protein coding,NA,LINC01746,lncRNA,20,37571103,37591493
ENSG00000228234,not protein coding,NA,GLRXP1,processed_pseudogene,20,37602852,37603185
ENSG00000225759,not protein coding,100861522,LINC00489,lncRNA,20,37619298,37623119
ENSG00000204117,not protein coding,100287792,,lncRNA,20,37676889,37683234
ENSG00000132821,rare,128434,VSTM2L,protein_coding,20,37903111,37945350
ENSG00000199683,not protein coding,NA,RN7SKP185,misc_RNA,20,37975156,37975481
ENSG00000264767,not protein coding,NA,RN7SL237P,misc_RNA,20,38098414,38098700
ENSG00000277550,not protein coding,NA,,lncRNA,20,38103524,38104961
ENSG00000277829,not protein coding,NA,,lncRNA,20,38233251,38233799
ENSG00000285144,not protein coding,NA,,lncRNA,20,38260149,38304332
ENSG00000285347,not protein coding,NA,,lncRNA,20,38260175,38293892
ENSG00000285100,not protein coding,NA,,lncRNA,20,38270778,38274020
ENSG00000206249,not protein coding,NA,,lncRNA,20,38288331,38326536
ENSG00000101425,rare,671,BPI,protein_coding,20,38304150,38337505
ENSG00000129988,rare,3929,LBP,protein_coding,20,38346482,38377013
ENSG00000275285,not protein coding,NA,,lncRNA,20,38378825,38383179
ENSG00000224635,not protein coding,NA,,lncRNA,20,38404893,38416797
ENSG00000275401,not protein coding,NA,,lncRNA,20,38418483,38419202
ENSG00000196756,not protein coding,388796,SNHG17,lncRNA,20,38419638,38435409
ENSG00000277034,not protein coding,124904974,,snoRNA,20,38421647,38421774
ENSG00000235408,not protein coding,NA,SNORA71B,snoRNA,20,38425083,38425354
ENSG00000225091,not protein coding,NA,SNORA71A,snoRNA,20,38427309,38427442
ENSG00000201512,not protein coding,NA,SNORA71C,snoRNA,20,38429670,38429803
ENSG00000200354,not protein coding,NA,SNORA71D,snoRNA,20,38433865,38433998
ENSG00000201811,not protein coding,124904975,,snoRNA,20,38442036,38442169
ENSG00000174365,not protein coding,128439,SNHG11,lncRNA,20,38446343,38450940
ENSG00000274309,not protein coding,NA,SNORA71E,snoRNA,20,38448084,38448215
ENSG00000199266,not protein coding,NA,SNORA60,snoRNA,20,38449370,38449503
ENSG00000275453,not protein coding,100616190,MIR548O2,miRNA,20,38516563,38516632
ENSG00000231307,not protein coding,NA,RPS3P2,processed_pseudogene,20,38537758,38538458
ENSG00000182035,rare,149685,ADIG,protein_coding,20,38581195,38588463
ENSG00000124143,rare,343578,ARHGAP40,protein_coding,20,38601809,38651035
ENSG00000213959,not protein coding,NA,,processed_pseudogene,20,38614913,38615476
ENSG00000277965,not protein coding,NA,,misc_RNA,20,38711821,38712103
ENSG00000101438,rare,140679,SLC32A1,protein_coding,20,38724486,38729372
ENSG00000199691,not protein coding,NA,RN7SKP173,misc_RNA,20,38761528,38761842
ENSG00000240474,not protein coding,NA,RN7SL116P,misc_RNA,20,38872770,38873074
ENSG00000274825,not protein coding,NA,,lncRNA,20,38955910,38956547
ENSG00000261431,not protein coding,NA,DHX35-DT,lncRNA,20,38961925,38962111
ENSG00000277581,not protein coding,NA,,lncRNA,20,38962472,38962993
ENSG00000223864,not protein coding,NA,NPM1P19,processed_pseudogene,20,38977711,38978422
ENSG00000230324,not protein coding,339568,LINC01734,lncRNA,20,39213777,39224748
ENSG00000287983,not protein coding,NA,,lncRNA,20,39231115,39233836
ENSG00000224357,not protein coding,NA,ATG3P1,processed_pseudogene,20,39329014,39329924
ENSG00000275337,not protein coding,NA,RN7SL680P,misc_RNA,20,39349094,39349392
ENSG00000286083,not protein coding,NA,,lncRNA,20,39655325,39663552
ENSG00000229976,not protein coding,NA,,lncRNA,20,39757202,39815097
ENSG00000234878,not protein coding,NA,HSPE1P1,processed_pseudogene,20,39932922,39933239
ENSG00000237767,not protein coding,NA,LINC01370,lncRNA,20,40004216,40011323
ENSG00000233415,not protein coding,NA,,lncRNA,20,40031585,40043889
ENSG00000223410,not protein coding,NA,,lncRNA,20,40121041,40126357
ENSG00000229771,not protein coding,NA,,lncRNA,20,40696499,40698616
ENSG00000286972,not protein coding,NA,,lncRNA,20,40717257,40758636
ENSG00000238908,not protein coding,NA,RNA5SP484,rRNA_pseudogene,20,40854119,40854229
ENSG00000222612,not protein coding,NA,RNU2-52P,snRNA,20,41024205,41024394
ENSG00000226648,not protein coding,NA,PLCG1-AS1,lncRNA,20,41098019,41138003
ENSG00000276169,not protein coding,102466912,MIR6871,miRNA,20,41169023,41169078
ENSG00000272407,not protein coding,NA,,transcribed_processed_pseudogene,20,41196647,41196938
ENSG00000242748,not protein coding,NA,RPL23AP81,transcribed_processed_pseudogene,20,41196691,41197157
ENSG00000263989,not protein coding,NA,RN7SL615P,misc_RNA,20,41290280,41290577
ENSG00000235102,not protein coding,NA,ADI1P1,processed_pseudogene,20,41331123,41331660
ENSG00000183798,rare,90187,EMILIN3,protein_coding,20,41359962,41366818
ENSG00000229398,not protein coding,NA,,processed_pseudogene,20,41382383,41383107
ENSG00000235088,not protein coding,NA,,processed_pseudogene,20,41459354,41461944
ENSG00000273951,not protein coding,NA,,lncRNA,20,41485571,41486225
ENSG00000232493,not protein coding,NA,RPL12P11,processed_pseudogene,20,41547422,41547922
ENSG00000252386,not protein coding,NA,RNU6-1018P,snRNA,20,41684986,41685091
ENSG00000212224,not protein coding,124900463,,snoRNA,20,41712479,41712600
ENSG00000225458,not protein coding,NA,,lncRNA,20,41991140,42063969
ENSG00000223651,not protein coding,NA,,processed_pseudogene,20,41997131,41999397
ENSG00000228959,not protein coding,NA,,lncRNA,20,42014034,42015478
ENSG00000196090,rare,11122,PTPRT,protein_coding,20,42072752,43189970
ENSG00000229892,not protein coding,NA,,processed_pseudogene,20,42606694,42607559
ENSG00000229042,not protein coding,101927159,,lncRNA,20,42685404,42688562
ENSG00000227599,not protein coding,101927138,PTPRT-AS1,lncRNA,20,42968743,42971492
ENSG00000223190,not protein coding,NA,RN7SKP100,misc_RNA,20,43063326,43063609
ENSG00000233508,not protein coding,121853075,PTPRT-DT,lncRNA,20,43189998,43202603
ENSG00000240639,not protein coding,NA,RN7SL666P,misc_RNA,20,43222206,43222509
ENSG00000226038,not protein coding,NA,PPIAP21,processed_pseudogene,20,43230760,43231260
ENSG00000252193,not protein coding,124900461,,scaRNA,20,43304555,43304679
ENSG00000237555,not protein coding,NA,,processed_pseudogene,20,43388642,43389041
ENSG00000201021,not protein coding,NA,RNU6-743P,snRNA,20,43405473,43405578
ENSG00000233711,not protein coding,NA,EIF4EBP2P1,processed_pseudogene,20,43423196,43423538
ENSG00000206998,not protein coding,NA,,misc_RNA,20,43451159,43451260
ENSG00000288000,rare,NA,,protein_coding,20,43458054,43541881
ENSG00000201372,not protein coding,NA,RNU6-1251P,snRNA,20,43473013,43473119
ENSG00000234271,not protein coding,NA,,processed_pseudogene,20,43523261,43523572
ENSG00000277611,rare,NA,,protein_coding,20,43540171,43569498
ENSG00000226143,not protein coding,NA,,lncRNA,20,43549389,43550949
ENSG00000282876,not protein coding,NA,,lncRNA,20,43590009,43590596
ENSG00000215467,not protein coding,NA,RPL27AP,processed_pseudogene,20,43652523,43653291
ENSG00000124196,rare,149699,GTSF1L,protein_coding,20,43726164,43727002
ENSG00000206801,not protein coding,NA,RNU6-639P,snRNA,20,43796437,43796543
ENSG00000233277,not protein coding,105372626,LINC01728,lncRNA,20,43894720,43895468
ENSG00000124191,rare,84969,TOX2,protein_coding,20,43914852,44069616
ENSG00000241229,not protein coding,NA,RN7SL443P,misc_RNA,20,44007248,44007537
ENSG00000149596,rare,57158,JPH2,protein_coding,20,44106590,44187188
ENSG00000287570,not protein coding,NA,,lncRNA,20,44181111,44182712
ENSG00000223891,not protein coding,100505783,OSER1-DT,lncRNA,20,44210907,44226027
ENSG00000101074,rare,140902,R3HDML,protein_coding,20,44337043,44351238
ENSG00000201363,not protein coding,NA,,misc_RNA,20,44344839,44344933
ENSG00000226812,not protein coding,NA,R3HDML-AS1,lncRNA,20,44347552,44355185
ENSG00000101076,rare,3172,HNF4A,protein_coding,20,44355699,44432845
ENSG00000229005,not protein coding,101927219,HNF4A-AS1,lncRNA,20,44372746,44395706
ENSG00000233376,not protein coding,NA,,lncRNA,20,44389624,44391537
ENSG00000266151,not protein coding,100500813,MIR3646,miRNA,20,44408120,44408203
ENSG00000168746,not protein coding,140834,LINC01620,lncRNA,20,44436172,44465349
ENSG00000168746,not protein coding,101927242,LINC01620,lncRNA,20,44436172,44465349
ENSG00000226243,not protein coding,NA,RPL37AP1,processed_pseudogene,20,44466564,44466842
ENSG00000283440,not protein coding,NA,LINC01260,lncRNA,20,44656451,44663498
ENSG00000132832,not protein coding,NA,,lncRNA,20,44656451,44696096
ENSG00000244558,not protein coding,NA,KCNK15-AS1,lncRNA,20,44694892,44746021
ENSG00000064205,rare,8839,CCN5,protein_coding,20,44714844,44728509
ENSG00000124249,rare,60598,KCNK15,protein_coding,20,44745865,44752313
ENSG00000276223,not protein coding,NA,,lncRNA,20,44746642,44747201
ENSG00000277708,not protein coding,NA,PGBD4P2,unprocessed_pseudogene,20,44841925,44842539
ENSG00000286100,not protein coding,NA,,lncRNA,20,44864435,44885604
ENSG00000227477,not protein coding,100505826,STK4-DT,lncRNA,20,44963794,44966959
ENSG00000252021,not protein coding,NA,,misc_RNA,20,45004348,45004454
ENSG00000175121,rare,149708,WFDC5,protein_coding,20,45109452,45115174
ENSG00000168703,rare,128488,WFDC12,protein_coding,20,45123425,45124465
ENSG00000283142,not protein coding,NA,,transcribed_unprocessed_pseudogene,20,45138518,45138897
ENSG00000124233,rare,6406,SEMG1,protein_coding,20,45207033,45209768
ENSG00000124157,rare,6407,SEMG2,protein_coding,20,45221373,45224458
ENSG00000233352,not protein coding,NA,,unprocessed_pseudogene,20,45229817,45230191
ENSG00000243995,not protein coding,NA,,transcribed_unprocessed_pseudogene,20,45230942,45231432
ENSG00000124107,rare,6590,SLPI,protein_coding,20,45252239,45254564
ENSG00000124159,rare,8785,MATN4,protein_coding,20,45293445,45308529
ENSG00000124232,rare,11317,RBPJL,protein_coding,20,45306840,45317824
ENSG00000275894,not protein coding,NA,,lncRNA,20,45345115,45345823
ENSG00000232880,not protein coding,NA,NDUFB4P10,processed_pseudogene,20,45388347,45388705
ENSG00000273555,not protein coding,102465487,MIR6812,miRNA,20,45425510,45425573
ENSG00000277022,not protein coding,NA,,lncRNA,20,45435272,45448325
ENSG00000101443,rare,10406,WFDC2,protein_coding,20,45469753,45481532
ENSG00000237464,not protein coding,NA,,lncRNA,20,45487613,45490248
ENSG00000237068,not protein coding,NA,RPL5P2,processed_pseudogene,20,45490818,45491671
ENSG00000101446,rare,10816,SPINT3,protein_coding,20,45512461,45515622
ENSG00000249139,rare,100526773,EPPIN-WFDC6,protein_coding,20,45534196,45547662
ENSG00000243543,rare,140870,WFDC6,protein_coding,20,45534196,45539482
ENSG00000232135,not protein coding,NA,,processed_pseudogene,20,45536796,45537014
ENSG00000229900,not protein coding,NA,HSPD1P21,processed_pseudogene,20,45539983,45540227
ENSG00000101448,rare,57119,EPPIN,protein_coding,20,45540626,45547752
ENSG00000158901,rare,90199,WFDC8,protein_coding,20,45551153,45579326
ENSG00000201923,not protein coding,NA,RNA5SP485,rRNA_pseudogene,20,45559758,45559876
ENSG00000230860,not protein coding,NA,CCNB1IP1P2,processed_pseudogene,20,45567990,45568807
ENSG00000180205,rare,259240,WFDC9,protein_coding,20,45607939,45631284
ENSG00000180305,rare,140832,WFDC10A,protein_coding,20,45629739,45631196
ENSG00000235508,not protein coding,NA,RPS2P7,processed_pseudogene,20,45640486,45641370
ENSG00000180083,rare,259239,WFDC11,protein_coding,20,45648563,45670270
ENSG00000182931,rare,280664,WFDC10B,protein_coding,20,45684651,45705019
ENSG00000266071,not protein coding,100500897,MIR3617,miRNA,20,45705102,45705180
ENSG00000149651,rare,391253,SPINT4,protein_coding,20,45722347,45725830
ENSG00000226188,not protein coding,NA,HNRNPA1P3,processed_pseudogene,20,45745737,45746287
ENSG00000124116,rare,140686,WFDC3,protein_coding,20,45747944,45791932
ENSG00000168630,not protein coding,NA,SPINT5P,processed_pseudogene,20,45749920,45750074
ENSG00000221046,not protein coding,NA,RNU6ATAC38P,snRNA,20,45778698,45778823
ENSG00000277051,not protein coding,NA,,misc_RNA,20,45847630,45847940
ENSG00000271984,not protein coding,NA,,lncRNA,20,45892694,45893419
ENSG00000285796,not protein coding,NA,,lncRNA,20,45926518,45935055
ENSG00000235525,not protein coding,NA,FTLP1,processed_pseudogene,20,45975249,45976075
ENSG00000204044,not protein coding,109729184,SLC12A5-AS1,lncRNA,20,46013500,46022073
ENSG00000213820,not protein coding,NA,RPL13P2,processed_pseudogene,20,46099518,46100176
ENSG00000229957,not protein coding,NA,,lncRNA,20,46168404,46171237
ENSG00000149654,rare,64405,CDH22,protein_coding,20,46173739,46308498
ENSG00000273828,not protein coding,124904917,,lncRNA,20,46364551,46397994
ENSG00000215452,not protein coding,NA,ZNF663P,transcribed_unitary_pseudogene,20,46414228,46459276
ENSG00000283757,not protein coding,NA,,lncRNA,20,46455033,46496731
ENSG00000225849,not protein coding,NA,MKRN7P,transcribed_processed_pseudogene,20,46463719,46477232
ENSG00000184617,not protein coding,NA,ZNF840P,unprocessed_pseudogene,20,46484461,46492640
ENSG00000158296,rare,64849,SLC13A3,protein_coding,20,46557823,46684467
ENSG00000273893,not protein coding,NA,,lncRNA,20,46681676,46682375
ENSG00000271784,not protein coding,NA,TP53RK-DT,lncRNA,20,46689659,46690289
ENSG00000197496,rare,81031,SLC2A10,protein_coding,20,46709649,46736347
ENSG00000222874,not protein coding,NA,RN7SKP33,misc_RNA,20,46859333,46859672
ENSG00000235922,not protein coding,NA,,processed_pseudogene,20,46863563,46864104
ENSG00000064655,rare,2139,EYA2,protein_coding,20,46894624,47188844
ENSG00000236028,not protein coding,NA,,lncRNA,20,46901143,46901726
ENSG00000226769,not protein coding,NA,GAPDHP54,processed_pseudogene,20,46997596,46998488
ENSG00000239783,not protein coding,NA,,processed_pseudogene,20,47071865,47072236
ENSG00000215450,not protein coding,NA,,processed_pseudogene,20,47160838,47161700
ENSG00000264901,not protein coding,100500814,MIR3616,miRNA,20,47166967,47167058
ENSG00000267882,not protein coding,100131496,,lncRNA,20,47318502,47320754
ENSG00000273451,not protein coding,NA,,lncRNA,20,47348137,47349142
ENSG00000231119,not protein coding,101927377,,lncRNA,20,47352561,47354633
ENSG00000224565,not protein coding,NA,LINC01754,lncRNA,20,47391925,47412327
ENSG00000234075,not protein coding,NA,RPL35AP,processed_pseudogene,20,47478214,47479010
ENSG00000202186,not protein coding,NA,RNU6-497P,snRNA,20,47484278,47484381
ENSG00000201742,not protein coding,NA,RNU6-563P,snRNA,20,47492978,47493085
ENSG00000229853,not protein coding,NA,,processed_pseudogene,20,47630266,47631438
ENSG00000255438,not protein coding,NA,,lncRNA,20,47677901,47686297
ENSG00000238950,not protein coding,NA,RNU7-173P,snRNA,20,47826969,47827044
ENSG00000215448,not protein coding,NA,SRMP1,processed_pseudogene,20,47859788,47860672
ENSG00000251770,not protein coding,NA,RNA5SP486,rRNA_pseudogene,20,47873191,47873273
ENSG00000238785,not protein coding,NA,RNU7-92P,snRNA,20,47904348,47904423
ENSG00000234967,not protein coding,NA,,lncRNA,20,47950797,47954808
ENSG00000228503,not protein coding,NA,,lncRNA,20,47958022,47958603
ENSG00000287443,not protein coding,NA,,lncRNA,20,47974137,47977584
ENSG00000237423,not protein coding,NA,LINC01522,lncRNA,20,47976739,47990127
ENSG00000229522,not protein coding,NA,LINC01523,lncRNA,20,47983404,47984313
ENSG00000286179,not protein coding,NA,,lncRNA,20,48007875,48022237
ENSG00000287335,not protein coding,NA,,lncRNA,20,48025182,48060271
ENSG00000276923,not protein coding,NA,,lncRNA,20,48073869,48074188
ENSG00000287107,not protein coding,NA,,lncRNA,20,48120269,48136844
ENSG00000288083,not protein coding,NA,,lncRNA,20,48264969,48275392
ENSG00000286063,not protein coding,NA,,lncRNA,20,48324812,48367976
ENSG00000235621,not protein coding,284749,LINC00494,lncRNA,20,48359884,48370636
ENSG00000236874,not protein coding,NA,,lncRNA,20,48383323,48384895
ENSG00000274261,not protein coding,NA,,lncRNA,20,48406777,48410716
ENSG00000281365,not protein coding,NA,,lncRNA,20,48471308,48472414
ENSG00000281460,not protein coding,NA,,lncRNA,20,48476999,48477553
ENSG00000238452,not protein coding,NA,RNU7-144P,snRNA,20,48494234,48494309
